customer_id,order_id,order_date,product_category,product_price,quantity,discount_pct,channel,country,days_since_last_order,total_orders,total_revenue,converted
C00621,ORD001013,2023-01-16,beauty,16.4,5,0.3,paid_search,CA,58,14,157.19,1
C00086,ORD001014,2023-12-21,clothing,137.46,4,0.08,organic_search,CA,362,36,3263.1,0
C00829,ORD001015,2023-09-11,sports,258.76,4,0.37,social,UK,101,44,4231.72,0
C00985,ORD001016,2023-07-21,electronics,293.91,5,0.12,paid_search,FR,249,28,4415.46,1
C00766,ORD001017,2023-05-20,toys,162.78,1,0.24,email,UK,290,23,1876.06,1
C00066,ORD001018,2023-08-19,clothing,445.28,5,0.1,email,CA,309,42,4752.39,1
C00408,ORD001019,2023-01-16,electronics,94.05,3,0.17,paid_search,CA,125,5,1083.77,0
C00149,ORD001020,2023-06-10,electronics,9.77,1,0.29,paid_search,AU,290,21,4494.73,0
C00395,ORD001021,2023-05-26,beauty,110.03,2,0.04,social,FR,311,43,383.37,0
C00432,ORD001022,2023-12-16,toys,220.43,3,0.08,organic_search,AU,255,3,4951.4,0
C00128,ORD001023,2023-08-20,clothing,302.71,5,0.15,direct,US,145,2,3221.9,0
C00005,ORD001024,2023-08-25,home_garden,69.87,4,0.01,direct,DE,20,22,3227.43,1
C00098,ORD001025,2023-08-01,books,153.99,3,0.3,email,US,284,50,1572.74,1
C00403,ORD001026,2023-06-02,books,492.06,4,0.34,organic_search,CA,316,7,156.15,1
C00011,ORD001027,2023-03-13,electronics,496.8,4,0.09,organic_search,UK,188,35,4947.93,0
C00889,ORD001028,2023-01-27,home_garden,442.24,1,0.04,social,US,135,22,3442.73,0
C00389,ORD001029,2023-05-19,books,89.32,2,0.23,organic_search,UK,163,10,3767.64,0
C00990,ORD001030,2023-07-31,books,226.16,1,0.21,paid_search,DE,244,43,2455.62,1
C00792,ORD001031,2023-09-05,clothing,50.44,3,0.28,social,DE,124,43,3239.2,0
C00712,ORD001032,2023-02-09,electronics,486.02,1,0.08,referral,UK,239,25,947.71,1
C00214,ORD001033,2023-10-30,toys,266.18,3,0.3,social,FR,232,42,778.45,1
C00937,ORD001034,2023-03-08,clothing,458.77,4,0.39,direct,DE,103,50,2007.02,1
C00434,ORD001035,2023-03-26,books,157.04,5,0.26,paid_search,AU,54,48,559.89,1
C00472,ORD001036,2023-04-06,home_garden,19.15,5,0.18,social,US,281,6,1778.59,1
C00407,ORD001037,2023-09-15,sports,256.42,1,0.18,social,US,25,42,1918.79,0
C00199,ORD001038,2023-05-31,clothing,204.33,5,0.11,direct,AU,265,28,554.83,1
C00255,ORD001039,2023-02-26,clothing,62.02,1,0.23,paid_search,US,272,7,1384.54,0
C00717,ORD001040,2023-07-27,sports,199.48,2,0.29,referral,CA,253,14,863.44,1
C00653,ORD001041,2023-05-28,books,300.18,1,0.04,direct,FR,318,31,3698.06,0
C00705,ORD001042,2023-05-03,clothing,160.98,1,0.07,social,AU,72,1,3333.5,0
C00022,ORD001043,2023-04-01,home_garden,441.22,2,0.27,organic_search,DE,180,31,2919.96,1
C00254,ORD001044,2023-08-30,electronics,27.36,1,0.23,social,UK,268,33,844.85,1
C00097,ORD001045,2023-02-21,home_garden,402.93,3,0.18,referral,CA,279,17,3320.41,1
C00470,ORD001046,2023-01-07,toys,179.55,3,0.36,referral,DE,247,8,1356.99,0
C00656,ORD001047,2023-01-11,clothing,489.43,2,0.26,paid_search,CA,254,2,1229.4,0
C00997,ORD001048,2023-08-09,home_garden,107.12,1,0.08,email,FR,55,18,4386.95,0
C00921,ORD001049,2023-08-19,beauty,91.6,3,0.36,email,DE,213,18,1553.52,1
C00533,ORD001050,2023-12-26,home_garden,417.91,1,0.17,email,DE,177,19,559.85,1
C00950,ORD001051,2023-12-17,clothing,235.83,2,0.21,social,DE,285,43,821.41,1
C00067,ORD001052,2023-05-31,electronics,229.66,2,0.11,direct,US,27,32,1536.05,1
C00677,ORD001053,2023-01-01,electronics,129.46,3,0.35,direct,FR,287,10,4768.89,0
C00147,ORD001054,2023-04-11,sports,294.69,1,0.12,organic_search,AU,181,16,4060.43,0
C00433,ORD001055,2023-07-24,electronics,447.05,3,0.24,paid_search,DE,223,44,4380.9,0
C00143,ORD001056,2023-12-16,toys,103.76,2,0.17,paid_search,CA,156,6,1493.7,0
C00473,ORD001057,2023-10-07,clothing,191.1,4,0.04,direct,AU,355,21,2524.04,0
C00367,ORD001058,2023-08-28,home_garden,216.7,4,0.38,email,US,286,2,4787.88,1
C00774,ORD001059,2023-03-13,beauty,453.89,2,0.23,social,UK,317,35,4500.56,0
C00055,ORD001060,2023-07-21,clothing,204.46,1,0.19,direct,AU,27,6,282.92,0
C00666,ORD001061,2023-02-24,home_garden,299.2,3,0.23,referral,CA,31,8,3704.96,0
C00758,ORD001062,2023-01-28,books,106.51,2,0.22,email,UK,114,44,3201.94,1
C00644,ORD001063,2023-06-09,books,494.63,1,0.32,direct,FR,102,8,345.04,1
C00902,ORD001064,2023-03-03,beauty,52.95,2,0.04,organic_search,DE,227,26,287.71,1
C00415,ORD001065,2023-09-05,clothing,411.03,5,0.1,direct,FR,224,43,3089.62,1
C00652,ORD001066,2023-01-12,clothing,75.13,2,0.07,referral,FR,279,13,2386.03,1
C00684,ORD001067,2023-02-21,beauty,249.02,3,0.16,referral,US,237,27,4069.33,1
C00291,ORD001068,2023-08-23,electronics,284.28,1,0.23,organic_search,FR,333,43,3103.18,1
C00929,ORD001069,2023-07-01,clothing,236.61,4,0.11,paid_search,CA,256,33,1061.79,0
C00538,ORD001070,2023-07-19,beauty,36.07,2,0.14,referral,DE,173,30,3578.76,0
C00286,ORD001071,2023-12-04,home_garden,462.12,1,0.37,referral,AU,192,31,3033.15,1
C00726,ORD001072,2023-09-17,toys,331.16,3,0.05,social,DE,297,23,2926.62,0
C00070,ORD001073,2023-01-24,electronics,426.76,2,0.09,referral,US,255,44,2387.3,0
C00791,ORD001074,2023-05-02,electronics,450.4,2,0.29,email,AU,32,4,3063.4,1
C00868,ORD001075,2023-02-07,sports,382.86,5,0.25,organic_search,UK,164,7,3496.64,1
C00653,ORD001076,2023-10-21,beauty,103.87,3,0.2,referral,CA,115,13,3713.35,0
C00542,ORD001077,2023-04-09,electronics,293.14,1,0.08,paid_search,US,184,50,2046.06,0
C00074,ORD001078,2023-06-24,clothing,342.77,5,0.2,paid_search,DE,242,33,1767.01,0
C00573,ORD001079,2023-03-12,toys,38.24,4,0.25,organic_search,DE,40,9,3914.11,1
C00121,ORD001080,2023-09-13,clothing,30.48,5,0.13,paid_search,CA,128,25,3519.33,1
C00893,ORD001081,2023-03-22,home_garden,42.01,5,0.1,direct,DE,256,20,2002.11,1
C00715,ORD001082,2023-02-26,beauty,238.13,3,0.26,organic_search,CA,215,17,1010.55,0
C00061,ORD001083,2023-03-13,clothing,275.81,3,0.37,referral,US,120,32,373.83,0
C00927,ORD001084,2023-11-09,books,418.33,1,0.14,organic_search,AU,306,48,3066.04,1
C00565,ORD001085,2023-09-03,clothing,138.9,1,0.04,email,DE,115,42,1757.79,1
C00801,ORD001086,2023-04-27,electronics,465.97,1,0.31,paid_search,DE,311,25,3412.89,0
C00566,ORD001087,2023-09-04,electronics,196.63,4,0.28,email,FR,218,36,697.47,1
C00919,ORD001088,2023-11-12,home_garden,179.14,3,0.17,organic_search,UK,118,6,2947.2,1
C00766,ORD001089,2023-10-02,beauty,27.66,1,0.35,paid_search,US,39,4,642.31,1
C00045,ORD001090,2023-06-10,home_garden,303.2,2,0.4,paid_search,DE,203,31,3291.34,0
C00079,ORD001091,2023-05-09,beauty,106.9,3,0.36,paid_search,AU,365,20,4707.72,0
C00300,ORD001092,2023-12-01,clothing,265.79,3,0.13,direct,DE,53,4,1739.71,0
C00974,ORD001093,2023-11-15,sports,143.49,2,0.36,direct,UK,156,48,2769.3,1
C00743,ORD001094,2023-03-14,electronics,489.07,4,0.26,email,US,10,32,4183.26,1
C00603,ORD001095,2023-07-16,home_garden,414.45,1,0.02,direct,AU,253,2,4315.24,0
C00046,ORD001096,2023-04-25,clothing,192.77,4,0.21,referral,CA,16,35,3817.35,0
C00932,ORD001097,2023-11-08,toys,447.12,3,0.32,direct,UK,14,22,3631.67,0
C00887,ORD001098,2023-08-07,toys,365.97,1,0.32,direct,AU,347,19,4293.99,0
C00475,ORD001099,2023-08-06,beauty,361.01,5,0.1,email,AU,121,9,4539.49,1
C00699,ORD001100,2023-05-21,electronics,499.41,5,0.12,direct,AU,19,40,1378.61,1
C00257,ORD001101,2023-12-01,toys,386.92,1,0.05,direct,FR,164,17,4239.49,0
C00018,ORD001102,2023-08-14,electronics,235.89,3,0.19,direct,UK,209,4,2902.06,1
C00919,ORD001103,2023-11-09,beauty,160.44,1,0.18,social,CA,132,32,644.84,0
C00151,ORD001104,2023-11-13,books,29.54,1,0.26,paid_search,FR,259,29,2903.65,1
C00735,ORD001105,2023-04-27,electronics,476.09,3,0.39,organic_search,FR,180,35,3594.41,0
C00359,ORD001106,2023-02-25,electronics,255.93,1,0.2,paid_search,UK,166,37,1863.08,0
C00426,ORD001107,2023-02-06,books,216.11,3,0.06,social,DE,184,22,4875.74,0
C00384,ORD001108,2023-08-29,home_garden,312.85,2,0.15,social,UK,302,2,540.1,1
C00321,ORD001109,2023-09-19,books,391.53,5,0.31,referral,CA,110,25,4155.33,1
C00744,ORD001110,2023-03-18,sports,382.49,1,0.38,paid_search,DE,257,37,3155.32,0
C00552,ORD001111,2023-03-04,toys,439.85,1,0.24,referral,DE,266,29,1591.53,1
C00590,ORD001112,2023-05-31,clothing,167.7,3,0.09,social,FR,59,45,1212.82,0
C00902,ORD001113,2023-07-29,home_garden,44.45,5,0.2,social,FR,247,39,1159.45,0
C00236,ORD001114,2023-10-19,toys,414.26,2,0.37,paid_search,AU,345,38,3332.85,0
C00815,ORD001115,2023-05-27,home_garden,160.35,1,0.16,direct,UK,294,32,3166.82,0
C00922,ORD001116,2023-04-03,sports,12.68,1,0.17,direct,FR,240,48,513.97,0
C00854,ORD001117,2023-08-09,electronics,346.57,1,0.05,direct,AU,216,23,645.99,0
C00248,ORD001118,2023-12-31,home_garden,63.92,3,0.24,direct,US,23,5,3696.35,1
C00460,ORD001119,2023-07-29,books,227.63,4,0.12,email,FR,68,47,925.42,0
C00939,ORD001120,2023-09-18,electronics,80.37,1,0.24,social,FR,332,30,1903.08,1
C00521,ORD001121,2023-10-29,home_garden,472.66,1,0.09,email,CA,24,37,2593.21,1
C00521,ORD001122,2023-08-07,home_garden,164.79,3,0.3,paid_search,US,107,28,2600.48,0
C00631,ORD001123,2023-06-10,electronics,176.94,2,0.05,social,AU,224,15,4427.89,1
C00940,ORD001124,2023-05-13,beauty,377.97,2,0.27,paid_search,US,105,36,4195.56,0
C00029,ORD001125,2023-11-03,electronics,480.13,5,0.22,paid_search,US,250,2,1854.01,1
C00971,ORD001126,2023-10-20,sports,367.38,5,0.05,email,CA,56,46,3534.55,0
C00456,ORD001127,2023-08-10,sports,135.21,2,0.4,referral,FR,59,23,4020.17,0
C00228,ORD001128,2023-02-08,home_garden,82.58,3,0.11,referral,FR,262,44,3887.46,0
C00323,ORD001129,2023-01-20,sports,54.72,5,0.13,direct,FR,320,3,4746.42,0
C00252,ORD001130,2023-03-12,beauty,191.22,2,0.27,social,AU,77,32,4071.21,0
C00290,ORD001131,2023-03-09,clothing,319.21,1,0.38,referral,FR,109,1,2177.25,0
C00626,ORD001132,2023-04-17,books,93.17,4,0.28,direct,AU,323,38,1181.23,1
C00544,ORD001133,2023-12-03,clothing,439.56,2,0.35,referral,AU,250,41,1967.13,1
C00493,ORD001134,2023-06-01,electronics,113.37,3,0.17,email,CA,126,43,2130.08,1
C00980,ORD001135,2023-06-13,books,61.2,4,0.28,email,AU,307,27,3439.24,1
C00275,ORD001136,2023-09-17,clothing,445.46,4,0.02,social,CA,345,21,2062.03,0
C00436,ORD001137,2023-07-24,home_garden,456.62,3,0.19,paid_search,CA,325,3,1549.47,0
C00587,ORD001138,2023-03-27,beauty,107.07,1,0.38,direct,DE,168,9,3028.76,1
C00740,ORD001139,2023-01-11,toys,192.7,3,0.36,direct,US,335,4,2598.06,1
C00204,ORD001140,2023-03-22,toys,270.17,2,0.12,paid_search,CA,169,27,1085.92,0
C00963,ORD001141,2023-01-07,electronics,423.51,5,0.04,email,AU,21,11,1422.62,1
C00647,ORD001142,2023-12-19,clothing,21.72,1,0.33,email,FR,205,9,4093.3,0
C00883,ORD001143,2023-02-13,electronics,41.58,4,0.01,referral,DE,309,10,486.83,0
C00401,ORD001144,2023-04-10,toys,304.82,3,0.31,email,DE,11,20,1377.51,1
C00271,ORD001145,2023-12-02,beauty,238.34,3,0.17,paid_search,AU,287,18,2421.91,0
C00547,ORD001146,2023-09-17,clothing,194.29,4,0.29,social,DE,365,7,2266.83,0
C00026,ORD001147,2023-07-23,toys,119.9,3,0.19,organic_search,FR,159,22,727.42,0
C00086,ORD001148,2023-02-18,beauty,88.78,4,0.24,organic_search,UK,206,40,4191.97,1
C00860,ORD001149,2023-10-18,toys,120.05,4,0.1,social,FR,172,10,192.18,0
C00614,ORD001150,2023-07-28,toys,7.76,2,0.3,email,DE,255,21,4797.78,1
C00473,ORD001151,2023-12-29,sports,259.64,1,0.37,email,FR,39,25,645.14,1
C00533,ORD001152,2023-03-04,clothing,102.7,1,0.02,email,AU,87,41,4017.74,1
C00767,ORD001153,2023-10-08,sports,202.71,3,0.05,social,FR,346,18,2617.18,0
C00381,ORD001154,2023-10-16,books,87.14,3,0.21,paid_search,DE,365,24,2601.71,1
C00474,ORD001155,2023-04-18,home_garden,463.9,2,0.07,referral,AU,5,21,2087.35,1
C00069,ORD001156,2023-01-03,home_garden,352.22,2,0.28,direct,AU,169,7,314.93,0
C00161,ORD001157,2023-02-04,home_garden,319.99,2,0.14,organic_search,UK,140,19,4105.56,0
C00599,ORD001158,2023-06-06,home_garden,314.13,4,0.37,direct,DE,328,43,1020.91,0
C00106,ORD001159,2023-04-21,home_garden,93.27,5,0.04,direct,DE,330,50,1920.9,0
C00874,ORD001160,2023-10-31,beauty,142.23,5,0.27,email,UK,86,1,3918.99,0
C00094,ORD001161,2023-11-11,clothing,75.95,4,0.35,social,US,26,9,2563.41,0
C00681,ORD001162,2023-08-30,home_garden,154.77,1,0.1,email,AU,197,46,2377.65,1
C00535,ORD001163,2023-06-12,beauty,43.71,5,0.34,paid_search,FR,142,46,722.99,1
C00453,ORD001164,2023-09-08,books,395.54,1,0.22,email,FR,178,12,136.22,1
C00478,ORD001165,2023-12-10,home_garden,365.6,2,0.25,paid_search,AU,191,12,4666.63,0
C00201,ORD001166,2023-08-15,home_garden,265.37,1,0.23,social,US,188,17,2518.94,1
C00280,ORD001167,2023-01-18,books,141.1,4,0.16,referral,FR,129,18,3130.1,0
C00844,ORD001168,2023-01-16,toys,360.42,4,0.4,referral,AU,251,12,2372.51,0
C00769,ORD001169,2023-10-07,toys,56.42,3,0.01,referral,UK,361,48,892.77,0
C00085,ORD001170,2023-08-03,toys,423.67,1,0.18,referral,US,160,7,4290.87,1
C00874,ORD001171,2023-04-10,books,308.93,1,0.13,referral,CA,363,11,4529.57,0
C00967,ORD001172,2023-07-07,beauty,12.01,4,0.17,referral,FR,31,5,972.77,0
C00152,ORD001173,2023-05-17,electronics,90.43,1,0.11,paid_search,FR,258,27,873.11,0
C00858,ORD001174,2023-01-02,home_garden,140.51,3,0.05,email,DE,356,6,2835.28,1
C00120,ORD001175,2023-02-16,clothing,366.13,2,0.13,referral,US,86,1,1095.45,0
C00084,ORD001176,2023-05-07,home_garden,419.47,2,0.3,referral,UK,158,4,1902.76,1
C00286,ORD001177,2023-03-13,beauty,161.19,2,0.33,social,UK,90,19,1304.18,0
C00095,ORD001178,2023-09-08,home_garden,291.45,3,0.31,direct,AU,323,44,4160.33,1
C00855,ORD001179,2023-10-27,sports,82.07,5,0.08,referral,AU,177,42,4056.43,0
C00213,ORD001180,2023-06-25,books,484.4,5,0.33,social,US,262,50,1061.5,1
C00268,ORD001181,2023-01-17,electronics,260.93,2,0.19,email,DE,165,24,2823.21,0
C00923,ORD001182,2023-01-18,home_garden,352.14,3,0.35,organic_search,UK,215,31,1680.22,0
C00103,ORD001183,2023-04-06,home_garden,156.61,4,0.22,organic_search,AU,315,30,2971.94,0
C00749,ORD001184,2023-07-24,sports,417.88,3,0.29,direct,CA,247,44,2011.75,1
C00952,ORD001185,2023-04-30,toys,467.7,5,0.04,email,CA,295,26,2969.45,1
C00171,ORD001186,2023-06-03,beauty,482.79,5,0.08,direct,UK,66,43,1672.4,0
C00994,ORD001187,2023-02-16,home_garden,397.47,2,0.32,email,AU,84,30,14.21,1
C00905,ORD001188,2023-03-30,home_garden,157.23,2,0.09,paid_search,AU,46,47,1231.22,0
C00866,ORD001189,2023-07-11,electronics,241.29,3,0.04,direct,FR,201,45,1070.33,0
C00386,ORD001190,2023-08-26,books,125.16,1,0.16,social,UK,204,50,1642.29,1
C00691,ORD001191,2023-08-06,beauty,199.96,1,0.14,referral,FR,300,2,1116.25,0
C00787,ORD001192,2023-05-01,home_garden,184.33,5,0.33,direct,DE,203,5,3231.43,1
C00193,ORD001193,2023-01-23,clothing,154.46,1,0.14,referral,UK,217,10,1431.97,0
C00841,ORD001194,2023-09-04,electronics,134.2,4,0.07,email,FR,264,7,2329.96,1
C00703,ORD001195,2023-02-21,books,431.92,1,0.06,paid_search,DE,259,25,3434.63,1
C00670,ORD001196,2023-12-10,sports,214.12,1,0.12,social,FR,324,8,3022.14,0
C00462,ORD001197,2023-09-15,home_garden,391.6,3,0.34,social,US,91,28,2663.24,1
C00691,ORD001198,2023-02-10,clothing,8.44,5,0.1,direct,DE,232,28,252.23,1
C00125,ORD001199,2023-09-08,sports,186.72,5,0.27,social,AU,172,44,1487.76,0
C00556,ORD001200,2023-05-17,clothing,150.15,4,0.01,social,CA,325,3,2982.94,0
C00038,ORD001201,2023-09-30,books,201.13,2,0.03,organic_search,UK,74,41,2472.32,0
C00354,ORD001202,2023-08-23,books,310.53,5,0.23,organic_search,US,167,24,201.05,0
C00742,ORD001203,2023-11-23,toys,441.61,4,0.21,referral,US,172,41,3748.84,1
C00023,ORD001204,2023-04-05,books,132.14,1,0.33,email,US,98,37,1312.27,1
C00527,ORD001205,2023-10-04,toys,397.89,1,0.15,email,UK,223,18,3736.88,0
C00284,ORD001206,2023-09-14,books,27.64,4,0.36,referral,CA,139,1,2041.84,1
C00425,ORD001207,2023-12-03,clothing,141.01,4,0.24,referral,CA,49,15,1131.88,0
C00227,ORD001208,2023-02-02,beauty,147.48,5,0.33,direct,AU,325,39,1650.47,1
C00953,ORD001209,2023-10-13,electronics,174.76,3,0.14,email,UK,236,48,2499.88,1
C00175,ORD001210,2023-12-11,sports,131.57,1,0.26,direct,US,323,32,2811.02,1
C00213,ORD001211,2023-09-29,home_garden,155.5,3,0.18,email,US,79,40,2928.84,1
C00579,ORD001212,2023-08-09,sports,497.93,1,0.3,social,DE,251,16,1882.67,0
C00388,ORD001213,2023-11-07,toys,66.13,4,0.09,organic_search,DE,148,12,4325.82,0
C00753,ORD001214,2023-07-25,beauty,207.22,2,0.17,direct,CA,163,50,1822.24,1
C00906,ORD001215,2023-12-18,books,382.07,3,0.2,direct,AU,115,26,2479.22,0
C00846,ORD001216,2023-08-19,clothing,462.34,2,0.16,organic_search,DE,171,49,2325.47,1
C00930,ORD001217,2023-02-20,sports,292.18,4,0.39,email,UK,325,2,3098.19,1
C00635,ORD001218,2023-09-15,electronics,301.79,4,0.38,social,DE,127,11,2850.84,0
C00094,ORD001219,2023-07-09,electronics,372.77,4,0.22,paid_search,UK,234,24,3618.07,1
C00484,ORD001220,2023-12-31,clothing,164.75,3,0.03,organic_search,UK,295,30,2301.37,0
C00455,ORD001221,2023-05-04,toys,92.55,4,0.2,organic_search,DE,169,11,1231.87,0
C00072,ORD001222,2023-01-04,books,21.0,4,0.35,email,AU,36,27,4788.3,0
C00551,ORD001223,2023-03-03,books,389.42,5,0.29,email,AU,30,19,4060.2,0
C00743,ORD001224,2023-01-21,home_garden,202.72,5,0.25,email,AU,63,7,738.46,1
C00846,ORD001225,2023-10-24,toys,396.85,2,0.15,referral,CA,72,16,3979.81,1
C00100,ORD001226,2023-06-18,books,348.39,4,0.36,email,UK,133,22,1483.51,1
C00807,ORD001227,2023-08-19,books,132.67,3,0.24,paid_search,UK,267,19,139.44,0
C00578,ORD001228,2023-07-05,books,149.15,2,0.23,social,AU,365,29,3369.66,1
C00825,ORD001229,2023-12-22,clothing,77.53,3,0.34,social,FR,116,2,4256.09,0
C00152,ORD001230,2023-10-27,electronics,133.41,5,0.3,direct,AU,244,40,4501.02,0
C00660,ORD001231,2023-03-21,beauty,427.04,3,0.21,email,AU,331,11,4355.2,1
C00496,ORD001232,2023-07-14,electronics,336.03,1,0.14,social,UK,114,10,1398.79,0
C00809,ORD001233,2023-03-03,books,102.49,4,0.18,referral,US,268,15,3709.48,0
C00034,ORD001234,2023-07-24,books,53.93,3,0.2,social,DE,273,48,2693.27,1
C00818,ORD001235,2023-01-29,sports,285.52,2,0.1,referral,UK,353,42,4289.04,1
C00735,ORD001236,2023-08-22,clothing,24.92,5,0.11,social,US,97,47,4155.15,1
C00925,ORD001237,2023-03-09,beauty,154.87,2,0.09,direct,DE,244,30,500.37,0
C00053,ORD001238,2023-06-13,toys,318.78,2,0.19,email,US,243,13,508.38,0
C00613,ORD001239,2023-09-07,home_garden,286.82,5,0.17,organic_search,FR,226,50,3216.71,0
C00651,ORD001240,2023-11-11,toys,230.85,1,0.1,email,DE,138,32,3159.33,1
C00495,ORD001241,2023-09-21,home_garden,475.96,3,0.11,direct,UK,174,18,3392.43,0
C00641,ORD001242,2023-08-14,electronics,488.73,2,0.2,social,DE,240,32,824.02,1
C00443,ORD001243,2023-12-11,home_garden,51.81,4,0.14,referral,DE,93,13,3896.17,0
C00219,ORD001244,2023-06-07,beauty,156.16,5,0.19,referral,CA,312,14,2859.33,1
C00161,ORD001245,2023-04-09,toys,201.14,2,0.34,direct,FR,80,21,4783.97,0
C00670,ORD001246,2023-11-01,toys,211.37,3,0.09,social,AU,155,24,733.48,1
C00363,ORD001247,2023-06-11,sports,157.47,5,0.16,email,US,206,4,4843.71,1
C00825,ORD001248,2023-03-13,sports,384.69,1,0.33,paid_search,UK,338,46,1287.09,0
C00025,ORD001249,2023-06-14,sports,396.51,3,0.22,referral,UK,110,40,2519.69,0
C00110,ORD001250,2023-02-08,clothing,84.41,4,0.38,direct,AU,23,50,3300.5,0
C00931,ORD001251,2023-12-28,sports,128.67,5,0.23,organic_search,US,28,41,1720.03,1
C00449,ORD001252,2023-05-26,electronics,238.56,1,0.13,referral,AU,77,10,2953.14,0
C00576,ORD001253,2023-02-15,sports,126.39,5,0.22,referral,CA,285,34,4088.38,0
C00144,ORD001254,2023-02-04,toys,394.02,3,0.38,social,AU,109,12,1613.12,1
C00371,ORD001255,2023-06-20,clothing,340.45,3,0.1,referral,US,71,8,3214.78,0
C00826,ORD001256,2023-09-07,toys,28.78,5,0.02,direct,CA,8,37,2191.66,1
C00517,ORD001257,2023-06-17,toys,271.71,3,0.23,referral,US,38,37,469.8,0
C00116,ORD001258,2023-09-30,clothing,400.3,1,0.23,email,DE,332,13,3762.02,0
C00442,ORD001259,2023-05-22,sports,228.39,2,0.26,organic_search,UK,331,37,1705.65,1
C00710,ORD001260,2023-08-10,electronics,203.73,3,0.0,email,US,4,15,1618.7,1
C00877,ORD001261,2023-04-25,beauty,338.9,3,0.21,referral,FR,102,50,4109.41,0
C00915,ORD001262,2023-10-23,clothing,98.48,2,0.08,paid_search,US,13,35,3013.59,0
C00799,ORD001263,2023-03-07,beauty,177.52,1,0.13,social,UK,336,14,1016.49,1
C00278,ORD001264,2023-04-30,clothing,387.31,1,0.05,email,US,192,2,2225.32,0
C00758,ORD001265,2023-04-17,sports,29.36,4,0.16,paid_search,AU,302,8,473.33,1
C00936,ORD001266,2023-10-24,books,260.67,2,0.3,organic_search,AU,309,23,3750.92,1
C00196,ORD001267,2023-04-18,electronics,400.9,3,0.19,direct,US,233,2,46.21,0
C00410,ORD001268,2023-02-21,home_garden,183.39,3,0.33,email,FR,153,15,4998.54,1
C00660,ORD001269,2023-07-19,sports,12.85,3,0.29,social,US,72,16,895.02,1
C00532,ORD001270,2023-03-21,clothing,349.06,1,0.02,paid_search,FR,338,19,1864.8,0
C00162,ORD001271,2023-08-03,clothing,91.45,5,0.39,referral,FR,92,24,4396.6,1
C00167,ORD001272,2023-01-16,sports,106.02,4,0.25,social,DE,164,2,3918.51,1
C00911,ORD001273,2023-08-29,electronics,368.8,2,0.37,organic_search,DE,193,49,2996.55,1
C00162,ORD001274,2023-02-21,electronics,177.59,2,0.04,organic_search,US,243,30,4917.01,0
C00550,ORD001275,2023-08-14,clothing,429.17,1,0.12,email,CA,65,21,3285.31,1
C00629,ORD001276,2023-12-09,books,52.72,4,0.3,direct,UK,64,15,2578.52,0
C00147,ORD001277,2023-04-26,books,45.68,1,0.29,social,DE,53,16,1138.85,1
C00676,ORD001278,2023-06-04,home_garden,356.68,4,0.27,direct,DE,295,18,3801.87,1
C00433,ORD001279,2023-07-11,books,76.88,1,0.3,email,FR,24,13,4897.86,1
C00650,ORD001280,2023-01-18,toys,398.41,2,0.16,organic_search,DE,246,31,4289.83,1
C00891,ORD001281,2023-10-23,sports,228.79,2,0.18,social,DE,225,8,3727.35,0
C00527,ORD001282,2023-06-22,home_garden,498.36,2,0.1,email,DE,233,43,491.55,0
C00782,ORD001283,2023-09-23,home_garden,36.24,3,0.17,organic_search,DE,64,7,1143.35,0
C00114,ORD001284,2023-03-03,beauty,357.78,2,0.35,social,AU,223,36,4921.72,1
C00888,ORD001285,2023-09-16,clothing,201.79,5,0.08,referral,UK,8,13,3669.73,0
C00616,ORD001286,2023-03-19,beauty,430.66,5,0.02,direct,CA,276,15,3471.54,0
